Origin,Destination,Origin State,Destination State,Flow,Error,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Los Angeles County,Tulsa County,California,Oklahoma,33.0,28.0,34.196398,118.261862,36.120121,95.941731
Los Angeles County,Tuolumne County,California,California,17.0,17.0,34.196398,118.261862,38.021451,119.964708
Los Angeles County,Union County,California,Pennsylvania,8.0,13.0,34.196398,118.261862,40.962179,77.055475
Los Angeles County,Utah County,California,Utah,18.0,24.0,34.196398,118.261862,40.120409,111.668667
Los Angeles County,Valdez-Cordova Census Area,California,Alaska,18.0,22.0,34.196398,118.261862,,
Los Angeles County,Valley County,California,Montana,14.0,21.0,34.196398,118.261862,48.365713,106.687883
Los Angeles County,Ventura County,California,California,36952.0,1378.0,34.196398,118.261862,34.358742,119.133143
Los Angeles County,Vernon Parish,California,Louisiana,12.0,14.0,34.196398,118.261862,,
Los Angeles County,Volusia County,California,Florida,72.0,96.0,34.196398,118.261862,29.057617,81.161813
Los Angeles County,Wake County,California,North Carolina,45.0,37.0,34.196398,118.261862,35.789846,78.650624
Los Angeles County,Walla Walla County,California,Washington,6.0,9.0,34.196398,118.261862,46.254606,118.480374
Los Angeles County,Ward County,California,North Dakota,17.0,27.0,34.196398,118.261862,48.216686,101.540537
Los Angeles County,Washington County,California,Maryland,17.0,29.0,34.196398,118.261862,39.603621,77.814671
Los Angeles County,Washington County,California,Minnesota,39.0,46.0,34.196398,118.261862,45.037929,92.890117
Los Angeles County,Washington County,California,Oregon,14.0,18.0,34.196398,118.261862,45.553542,123.097615
Los Angeles County,Washoe County,California,Nevada,14.0,15.0,34.196398,118.261862,40.703311,119.710315
Los Angeles County,Washtenaw County,California,Michigan,78.0,68.0,34.196398,118.261862,42.252327,83.844634
Los Angeles County,Wayne County,California,Michigan,105.0,86.0,34.196398,118.261862,42.284664,83.261953
Los Angeles County,Weakley County,California,Tennessee,7.0,11.0,34.196398,118.261862,36.303523,88.720785
Los Angeles County,Webb County,California,Texas,58.0,43.0,34.196398,118.261862,27.770584,99.326641
Los Angeles County,Weber County,California,Utah,31.0,30.0,34.196398,118.261862,41.270355,111.875879
Los Angeles County,Westchester County,California,New York,51.0,41.0,34.196398,118.261862,41.152770,73.745912
Los Angeles County,Williams County,California,North Dakota,32.0,32.0,34.196398,118.261862,48.345867,103.487400
Los Angeles County,Williamson County,California,Tennessee,9.0,14.0,34.196398,118.261862,35.894972,86.896958
Los Angeles County,Williamson County,California,Texas,19.0,31.0,34.196398,118.261862,30.649030,97.605069
Los Angeles County,Wilson County,California,Tennessee,22.0,24.0,34.196398,118.261862,36.148476,86.290210
Los Angeles County,Winona County,California,Minnesota,36.0,43.0,34.196398,118.261862,43.982268,91.776708
Los Angeles County,Wyandotte County,California,Kansas,31.0,36.0,34.196398,118.261862,39.115384,94.763087
Los Angeles County,Yavapai County,California,Arizona,34.0,49.0,34.196398,118.261862,34.630044,112.573745
Los Angeles County,Yellowstone County,California,Montana,29.0,34.0,34.196398,118.261862,45.936987,108.276656
Los Angeles County,Yoakum County,California,Texas,7.0,11.0,34.196398,118.261862,33.172397,102.823771
Los Angeles County,Yolo County,California,California,129.0,73.0,34.196398,118.261862,38.679268,121.903178
Los Angeles County,York County,California,Maine,26.0,45.0,34.196398,118.261862,43.427239,70.670402
Los Angeles County,Yuba County,California,California,19.0,17.0,34.196398,118.261862,39.270026,121.344280
Los Angeles County,Yuma County,California,Arizona,26.0,25.0,34.196398,118.261862,32.773942,113.910905
Loudoun County,Los Angeles County,Virginia,California,11.0,19.0,39.081130,77.638857,34.196398,118.261862
Loudoun County,Orange County,Virginia,California,17.0,27.0,39.081130,77.638857,33.675687,117.777207
Loudoun County,Sacramento County,Virginia,California,9.0,14.0,39.081130,77.638857,38.450011,121.340441
Loudoun County,Santa Clara County,Virginia,California,21.0,24.0,39.081130,77.638857,37.220777,121.690622
Louisa County,Alameda County,Virginia,California,15.0,23.0,37.971681,77.959178,37.648081,121.913304
Lubbock County,Placer County,Texas,California,30.0,40.0,33.611469,101.819944,39.062032,120.722718
Lubbock County,Ventura County,Texas,California,8.0,12.0,33.611469,101.819944,34.358742,119.133143
Lucas County,Los Angeles County,Ohio,California,17.0,27.0,41.682321,83.468867,34.196398,118.261862
Lucas County,Monterey County,Iowa,California,8.0,14.0,41.033344,93.331467,36.240107,121.315573
Lucas County,Orange County,Ohio,California,21.0,26.0,41.682321,83.468867,33.675687,117.777207
Luzerne County,Los Angeles County,Pennsylvania,California,19.0,30.0,41.172787,75.976035,34.196398,118.261862
Luzerne County,Orange County,Pennsylvania,California,7.0,9.0,41.172787,75.976035,33.675687,117.777207
Lyon County,Alameda County,Nevada,California,9.0,16.0,39.022214,119.197417,37.648081,121.913304
Lyon County,Contra Costa County,Nevada,California,29.0,46.0,39.022214,119.197417,37.919479,121.951543
Lyon County,Fresno County,Nevada,California,14.0,25.0,39.022214,119.197417,36.761006,119.655019
Lyon County,Los Angeles County,Nevada,California,19.0,32.0,39.022214,119.197417,34.196398,118.261862
Lyon County,Mono County,Nevada,California,76.0,86.0,39.022214,119.197417,37.915836,118.875167
Lyon County,Monterey County,Nevada,California,28.0,43.0,39.022214,119.197417,36.240107,121.315573
Lyon County,San Diego County,Nevada,California,28.0,45.0,39.022214,119.197417,33.023604,116.776117
Lyon County,San Joaquin County,Nevada,California,5.0,10.0,39.022214,119.197417,37.935034,121.272237
Lyon County,San Mateo County,Nevada,California,30.0,44.0,39.022214,119.197417,37.414664,122.371542
Lyon County,Santa Clara County,Nevada,California,53.0,63.0,39.022214,119.197417,37.220777,121.690622
Lyon County,Siskiyou County,Nevada,California,11.0,19.0,39.022214,119.197417,41.587986,122.533287
Macomb County,Los Angeles County,Michigan,California,29.0,29.0,42.671467,82.910869,34.196398,118.261862
Macomb County,Placer County,Michigan,California,13.0,24.0,42.671467,82.910869,39.062032,120.722718
Macomb County,San Mateo County,Michigan,California,8.0,12.0,42.671467,82.910869,37.414664,122.371542
Macon County,Los Angeles County,Missouri,California,1.0,3.0,39.829795,92.564340,34.196398,118.261862
Madera County,Alameda County,California,California,29.0,31.0,37.210039,119.749852,37.648081,121.913304
Madera County,Clark County,California,Washington,17.0,30.0,37.210039,119.749852,45.771674,122.485903
Madera County,Contra Costa County,California,California,18.0,26.0,37.210039,119.749852,37.919479,121.951543
Madera County,District of Columbia,California,District of Columbia,8.0,12.0,37.210039,119.749852,,
Madera County,East Baton Rouge Parish,California,Louisiana,87.0,93.0,37.210039,119.749852,,
Madera County,El Dorado County,California,California,15.0,16.0,37.210039,119.749852,38.785532,120.534398
Madera County,Fresno County,California,California,9859.0,759.0,37.210039,119.749852,36.761006,119.655019
Madera County,Honolulu County,California,Hawaii,18.0,27.0,37.210039,119.749852,21.461364,158.201976
Madera County,Kern County,California,California,87.0,56.0,37.210039,119.749852,35.346629,118.729506
Madera County,King County,California,Washington,8.0,15.0,37.210039,119.749852,47.493554,121.832375
Madera County,Kings County,California,California,35.0,39.0,37.210039,119.749852,36.072478,119.815530
Madera County,Lassen County,California,California,5.0,8.0,37.210039,119.749852,40.721089,120.629931
Madera County,Los Angeles County,California,California,110.0,79.0,37.210039,119.749852,34.196398,118.261862
Madera County,Madera County,California,California,30551.0,1345.0,37.210039,119.749852,37.210039,119.749852
Madera County,Mariposa County,California,California,446.0,198.0,37.210039,119.749852,37.570034,119.912860
Madera County,Merced County,California,California,1425.0,360.0,37.210039,119.749852,37.194806,120.722802
Madera County,Mono County,California,California,19.0,22.0,37.210039,119.749852,37.915836,118.875167
Madera County,Monterey County,California,California,50.0,75.0,37.210039,119.749852,36.240107,121.315573
Madera County,Montgomery County,California,Texas,17.0,29.0,37.210039,119.749852,30.302364,95.503523
Madera County,Orange County,California,California,37.0,46.0,37.210039,119.749852,33.675687,117.777207
Madera County,Placer County,California,California,38.0,44.0,37.210039,119.749852,39.062032,120.722718
Madera County,Sacramento County,California,California,186.0,101.0,37.210039,119.749852,38.450011,121.340441
Madera County,San Benito County,California,California,66.0,51.0,37.210039,119.749852,36.610702,121.085296
Madera County,San Bernardino County,California,California,11.0,18.0,37.210039,119.749852,34.857220,116.181197
Madera County,San Diego County,California,California,13.0,20.0,37.210039,119.749852,33.023604,116.776117
Madera County,San Francisco County,California,California,56.0,39.0,37.210039,119.749852,37.727239,123.032229
Madera County,San Joaquin County,California,California,59.0,41.0,37.210039,119.749852,37.935034,121.272237
Madera County,San Luis Obispo County,California,California,83.0,110.0,37.210039,119.749852,35.385227,120.447540
Madera County,San Mateo County,California,California,62.0,57.0,37.210039,119.749852,37.414664,122.371542
Madera County,Santa Clara County,California,California,155.0,119.0,37.210039,119.749852,37.220777,121.690622
Madera County,Santa Cruz County,California,California,87.0,86.0,37.210039,119.749852,37.012488,122.007205
Madera County,Stanislaus County,California,California,351.0,152.0,37.210039,119.749852,37.562384,121.002656
Madera County,Summit County,California,Ohio,12.0,20.0,37.210039,119.749852,41.121851,81.534936
Madera County,Tehama County,California,California,27.0,29.0,37.210039,119.749852,40.126156,122.232276
Madera County,Tulare County,California,California,101.0,67.0,37.210039,119.749852,36.230453,118.780542
Madera County,Tuolumne County,California,California,15.0,13.0,37.210039,119.749852,38.021451,119.964708
Madera County,Washoe County,California,Nevada,14.0,24.0,37.210039,119.749852,40.703311,119.710315
Madera County,Yolo County,California,California,23.0,26.0,37.210039,119.749852,38.679268,121.903178
Madison County,Contra Costa County,Illinois,California,16.0,27.0,38.827082,89.900195,37.919479,121.951543
Madison County,Los Angeles County,Illinois,California,4.0,6.0,38.827082,89.900195,34.196398,118.261862
Madison County,Los Angeles County,Mississippi,California,8.0,12.0,32.634370,90.034160,34.196398,118.261862
Madison County,Los Angeles County,Tennessee,California,6.0,9.0,35.606056,88.833424,34.196398,118.261862
Madison County,Monterey County,Alabama,California,34.0,53.0,34.764238,86.551080,36.240107,121.315573
Madison County,Riverside County,Illinois,California,7.0,11.0,38.827082,89.900195,33.729828,116.002239
Madison County,Sacramento County,Montana,California,13.0,19.0,45.319288,111.917328,38.450011,121.340441
Madison County,Sacramento County,New York,California,14.0,21.0,42.910026,75.663575,38.450011,121.340441
Madison County,San Diego County,Illinois,California,5.0,8.0,38.827082,89.900195,33.023604,116.776117
Madison County,San Francisco County,Alabama,California,9.0,10.0,34.764238,86.551080,37.727239,123.032229
Madison County,Sonoma County,Alabama,California,9.0,14.0,34.764238,86.551080,38.532574,122.945194
Madison County,Sutter County,Idaho,California,19.0,26.0,43.789709,111.656550,39.035257,121.702758
Mahaska County,Los Angeles County,Iowa,California,1.0,3.0,41.330797,92.636366,34.196398,118.261862
Mahoning County,Orange County,Ohio,California,13.0,18.0,41.010880,80.770396,33.675687,117.777207
Manatee County,Kings County,Florida,California,18.0,32.0,27.481386,82.365784,36.072478,119.815530
Manatee County,Los Angeles County,Florida,California,57.0,47.0,27.481386,82.365784,34.196398,118.261862
Manatee County,San Diego County,Florida,California,39.0,40.0,27.481386,82.365784,33.023604,116.776117
Manatee County,Santa Clara County,Florida,California,12.0,21.0,27.481386,82.365784,37.220777,121.690622
Manitowoc County,Orange County,Wisconsin,California,9.0,14.0,44.105108,87.313828,33.675687,117.777207
Marathon County,Merced County,Wisconsin,California,4.0,6.0,44.898036,89.757823,37.194806,120.722802
Marathon County,Sacramento County,Wisconsin,California,1.0,4.0,44.898036,89.757823,38.450011,121.340441
Marathon County,San Mateo County,Wisconsin,California,8.0,11.0,44.898036,89.757823,37.414664,122.371542
Maricopa County,Alameda County,Arizona,California,38.0,35.0,33.346541,112.495534,37.648081,121.913304
Maricopa County,Contra Costa County,Arizona,California,125.0,71.0,33.346541,112.495534,37.919479,121.951543
Maricopa County,El Dorado County,Arizona,California,9.0,16.0,33.346541,112.495534,38.785532,120.534398
Maricopa County,Fresno County,Arizona,California,47.0,52.0,33.346541,112.495534,36.761006,119.655019
Maricopa County,Imperial County,Arizona,California,36.0,25.0,33.346541,112.495534,33.040816,115.355395
Maricopa County,Kern County,Arizona,California,46.0,33.0,33.346541,112.495534,35.346629,118.729506
Maricopa County,Los Angeles County,Arizona,California,1457.0,384.0,33.346541,112.495534,34.196398,118.261862
Maricopa County,Madera County,Arizona,California,7.0,9.0,33.346541,112.495534,37.210039,119.749852
Maricopa County,Marin County,Arizona,California,52.0,39.0,33.346541,112.495534,38.051817,122.745974
Maricopa County,Mendocino County,Arizona,California,14.0,24.0,33.346541,112.495534,39.432388,123.442881
Maricopa County,Monterey County,Arizona,California,18.0,20.0,33.346541,112.495534,36.240107,121.315573
Maricopa County,Napa County,Arizona,California,40.0,42.0,33.346541,112.495534,38.507351,122.325995
Maricopa County,Orange County,Arizona,California,432.0,122.0,33.346541,112.495534,33.675687,117.777207
Maricopa County,Riverside County,Arizona,California,240.0,102.0,33.346541,112.495534,33.729828,116.002239
Maricopa County,Sacramento County,Arizona,California,34.0,31.0,33.346541,112.495534,38.450011,121.340441
Maricopa County,San Bernardino County,Arizona,California,245.0,112.0,33.346541,112.495534,34.857220,116.181197
Maricopa County,San Diego County,Arizona,California,637.0,161.0,33.346541,112.495534,33.023604,116.776117
Maricopa County,San Francisco County,Arizona,California,182.0,102.0,33.346541,112.495534,37.727239,123.032229
Maricopa County,San Joaquin County,Arizona,California,39.0,41.0,33.346541,112.495534,37.935034,121.272237
Maricopa County,San Mateo County,Arizona,California,173.0,60.0,33.346541,112.495534,37.414664,122.371542
Maricopa County,Santa Barbara County,Arizona,California,98.0,65.0,33.346541,112.495534,34.537378,120.038485
Maricopa County,Santa Clara County,Arizona,California,274.0,105.0,33.346541,112.495534,37.220777,121.690622
Maricopa County,Siskiyou County,Arizona,California,4.0,8.0,33.346541,112.495534,41.587986,122.533287
Maricopa County,Solano County,Arizona,California,7.0,12.0,33.346541,112.495534,38.267226,121.939594
Maricopa County,Sonoma County,Arizona,California,15.0,23.0,33.346541,112.495534,38.532574,122.945194
Maricopa County,Ventura County,Arizona,California,71.0,55.0,33.346541,112.495534,34.358742,119.133143
Maricopa County,Yolo County,Arizona,California,24.0,39.0,33.346541,112.495534,38.679268,121.903178
Marin County,Alameda County,California,California,4052.0,489.0,38.051817,122.745974,37.648081,121.913304
Marin County,Bergen County,California,New Jersey,6.0,10.0,38.051817,122.745974,40.959090,74.074522
Marin County,Bexar County,California,Texas,7.0,12.0,38.051817,122.745974,29.448671,98.520147
Marin County,Boulder County,California,Colorado,37.0,43.0,38.051817,122.745974,40.094826,105.398382
Marin County,Cass County,California,North Dakota,24.0,38.0,38.051817,122.745974,46.927003,97.252375
Marin County,Contra Costa County,California,California,1957.0,288.0,38.051817,122.745974,37.919479,121.951543
Marin County,Cook County,California,Illinois,23.0,32.0,38.051817,122.745974,41.894294,87.645455
Marin County,Dallas County,California,Texas,10.0,15.0,38.051817,122.745974,32.766987,96.778424
Marin County,Denver County,California,Colorado,19.0,29.0,38.051817,122.745974,39.761849,104.880625
Marin County,District of Columbia,California,District of Columbia,11.0,16.0,38.051817,122.745974,,
Marin County,Douglas County,California,Nebraska,10.0,16.0,38.051817,122.745974,41.297091,96.154066
Marin County,DuPage County,California,Illinois,18.0,30.0,38.051817,122.745974,41.852058,88.086038
Marin County,Durham County,California,North Carolina,23.0,38.0,38.051817,122.745974,36.036589,78.877919
Marin County,Essex County,California,New Jersey,7.0,14.0,38.051817,122.745974,40.787217,74.246136
Marin County,Fresno County,California,California,59.0,76.0,38.051817,122.745974,36.761006,119.655019
Marin County,Hennepin County,California,Minnesota,19.0,21.0,38.051817,122.745974,45.006064,93.475185
Marin County,Hillsborough County,California,Florida,8.0,12.0,38.051817,122.745974,27.906590,82.349568
Marin County,Honolulu County,California,Hawaii,9.0,15.0,38.051817,122.745974,21.461364,158.201976
Marin County,Humboldt County,California,California,40.0,37.0,38.051817,122.745974,40.706673,123.925818
Marin County,Kings County,California,New York,40.0,49.0,38.051817,122.745974,,
Marin County,Laclede County,California,Missouri,4.0,5.0,38.051817,122.745974,37.659690,92.594832
Marin County,Lake County,California,California,28.0,32.0,38.051817,122.745974,39.094802,122.746757
Marin County,Lane County,California,Oregon,45.0,72.0,38.051817,122.745974,43.928276,122.897678
Marin County,Los Angeles County,California,California,193.0,88.0,38.051817,122.745974,34.196398,118.261862
Marin County,Marin County,California,California,81726.0,1686.0,38.051817,122.745974,38.051817,122.745974
Marin County,Marion County,California,Oregon,13.0,22.0,38.051817,122.745974,44.900898,122.576260
Marin County,McLean County,California,Illinois,5.0,9.0,38.051817,122.745974,40.494559,88.844539
Marin County,Mendocino County,California,California,57.0,65.0,38.051817,122.745974,39.432388,123.442881
Marin County,Mercer County,California,New Jersey,4.0,7.0,38.051817,122.745974,40.282503,74.703724
Marin County,Miami-Dade County,California,Florida,7.0,10.0,38.051817,122.745974,25.610494,80.499045
Marin County,Napa County,California,California,476.0,177.0,38.051817,122.745974,38.507351,122.325995
Marin County,Nevada County,California,California,8.0,11.0,38.051817,122.745974,39.295191,120.773446
Marin County,New York County,California,New York,70.0,80.0,38.051817,122.745974,,
Marin County,Orange County,California,California,50.0,48.0,38.051817,122.745974,33.675687,117.777207
Marin County,Palm Beach County,California,Florida,10.0,15.0,38.051817,122.745974,26.645763,80.448673
Marin County,Placer County,California,California,62.0,74.0,38.051817,122.745974,39.062032,120.722718
Marin County,Polk County,California,Iowa,49.0,68.0,38.051817,122.745974,41.684281,93.569720
Marin County,Sacramento County,California,California,38.0,34.0,38.051817,122.745974,38.450011,121.340441
Marin County,San Bernardino County,California,California,22.0,43.0,38.051817,122.745974,34.857220,116.181197
Marin County,San Diego County,California,California,27.0,35.0,38.051817,122.745974,33.023604,116.776117
Marin County,San Francisco County,California,California,27614.0,1118.0,38.051817,122.745974,37.727239,123.032229
Marin County,San Joaquin County,California,California,11.0,17.0,38.051817,122.745974,37.935034,121.272237
Marin County,San Mateo County,California,California,2485.0,386.0,38.051817,122.745974,37.414664,122.371542
Marin County,Santa Clara County,California,California,1097.0,236.0,38.051817,122.745974,37.220777,121.690622
Marin County,Santa Cruz County,California,California,45.0,39.0,38.051817,122.745974,37.012488,122.007205
Marin County,Shelby County,California,Tennessee,14.0,23.0,38.051817,122.745974,35.183794,89.895397
Marin County,Solano County,California,California,472.0,140.0,38.051817,122.745974,38.267226,121.939594
Marin County,Sonoma County,California,California,4387.0,533.0,38.051817,122.745974,38.532574,122.945194
Marin County,Stanislaus County,California,California,37.0,52.0,38.051817,122.745974,37.562384,121.002656
Marin County,Suffolk County,California,Massachusetts,3.0,5.0,38.051817,122.745974,42.331960,71.020173
Marin County,Sutter County,California,California,18.0,28.0,38.051817,122.745974,39.035257,121.702758
Marin County,Worcester County,California,Massachusetts,12.0,19.0,38.051817,122.745974,42.311693,71.940282
Marin County,Yolo County,California,California,29.0,38.0,38.051817,122.745974,38.679268,121.903178
Marion County,Alameda County,Florida,California,12.0,21.0,29.202805,82.043100,37.648081,121.913304
Marion County,Alameda County,Oregon,California,62.0,55.0,44.900898,122.576260,37.648081,121.913304
Marion County,Contra Costa County,Indiana,California,36.0,49.0,39.782976,86.135794,37.919479,121.951543
Marion County,Glenn County,Oregon,California,5.0,8.0,44.900898,122.576260,39.602546,122.401700
Marion County,Humboldt County,Oregon,California,13.0,20.0,44.900898,122.576260,40.706673,123.925818
Marion County,Lake County,Oregon,California,16.0,25.0,44.900898,122.576260,39.094802,122.746757
Marion County,Los Angeles County,Florida,California,11.0,19.0,29.202805,82.043100,34.196398,118.261862
Marion County,Los Angeles County,Indiana,California,20.0,27.0,39.782976,86.135794,34.196398,118.261862
Marion County,Los Angeles County,Iowa,California,15.0,22.0,41.331455,93.093849,34.196398,118.261862
Marion County,Los Angeles County,Oregon,California,27.0,31.0,44.900898,122.576260,34.196398,118.261862
Marion County,Mendocino County,Oregon,California,12.0,18.0,44.900898,122.576260,39.432388,123.442881
Marion County,Monterey County,Indiana,California,2.0,4.0,39.782976,86.135794,36.240107,121.315573
Marion County,Orange County,Indiana,California,11.0,13.0,39.782976,86.135794,33.675687,117.777207
Marion County,Placer County,Oregon,California,5.0,9.0,44.900898,122.576260,39.062032,120.722718
Marion County,Sacramento County,Oregon,California,11.0,18.0,44.900898,122.576260,38.450011,121.340441
Marion County,San Bernardino County,Oregon,California,8.0,12.0,44.900898,122.576260,34.857220,116.181197
Marion County,San Diego County,Florida,California,27.0,46.0,29.202805,82.043100,33.023604,116.776117
Marion County,San Francisco County,Mississippi,California,11.0,16.0,31.230126,89.821736,37.727239,123.032229
Marion County,San Mateo County,Indiana,California,22.0,40.0,39.782976,86.135794,37.414664,122.371542
Marion County,San Mateo County,Oregon,California,9.0,14.0,44.900898,122.576260,37.414664,122.371542
Marion County,Santa Barbara County,Indiana,California,8.0,11.0,39.782976,86.135794,34.537378,120.038485
Marion County,Sonoma County,Ohio,California,11.0,17.0,40.588208,83.172927,38.532574,122.945194
Mariposa County,Alameda County,California,California,36.0,38.0,37.570034,119.912860,37.648081,121.913304
Mariposa County,Contra Costa County,California,California,35.0,34.0,37.570034,119.912860,37.919479,121.951543
Mariposa County,Cuyahoga County,California,Ohio,11.0,18.0,37.570034,119.912860,41.760392,81.724217
Mariposa County,Fresno County,California,California,232.0,109.0,37.570034,119.912860,36.761006,119.655019
Mariposa County,Los Angeles County,California,California,6.0,11.0,37.570034,119.912860,34.196398,118.261862
Mariposa County,Madera County,California,California,272.0,128.0,37.570034,119.912860,37.210039,119.749852
Mariposa County,Mariposa County,California,California,5096.0,426.0,37.570034,119.912860,37.570034,119.912860
Mariposa County,Merced County,California,California,401.0,129.0,37.570034,119.912860,37.194806,120.722802
Mariposa County,Monterey County,California,California,44.0,54.0,37.570034,119.912860,36.240107,121.315573
Mariposa County,Oklahoma County,California,Oklahoma,6.0,11.0,37.570034,119.912860,35.554611,97.409401
Mariposa County,Placer County,California,California,14.0,19.0,37.570034,119.912860,39.062032,120.722718
Mariposa County,San Diego County,California,California,10.0,15.0,37.570034,119.912860,33.023604,116.776117
Mariposa County,San Francisco County,California,California,24.0,38.0,37.570034,119.912860,37.727239,123.032229
Mariposa County,San Joaquin County,California,California,37.0,36.0,37.570034,119.912860,37.935034,121.272237
Mariposa County,Santa Clara County,California,California,93.0,58.0,37.570034,119.912860,37.220777,121.690622
Mariposa County,Stanislaus County,California,California,322.0,109.0,37.570034,119.912860,37.562384,121.002656
Mariposa County,Tuolumne County,California,California,408.0,160.0,37.570034,119.912860,38.021451,119.964708
Marshall County,San Mateo County,Indiana,California,8.0,12.0,41.325003,86.269036,37.414664,122.371542
Martin County,Alameda County,Florida,California,12.0,17.0,27.079954,80.398211,37.648081,121.913304
Martin County,San Diego County,Florida,California,11.0,20.0,27.079954,80.398211,33.023604,116.776117
Martin County,San Mateo County,Florida,California,4.0,6.0,27.079954,80.398211,37.414664,122.371542
Martin County,Sonoma County,Florida,California,14.0,23.0,27.079954,80.398211,38.532574,122.945194
Mason County,Sacramento County,Illinois,California,4.0,6.0,40.236993,89.913575,38.450011,121.340441
Mason County,Sonoma County,Michigan,California,4.0,5.0,43.996636,86.750814,38.532574,122.945194
Massac County,Orange County,Illinois,California,5.0,9.0,37.216119,88.705658,33.675687,117.777207
Matanuska-Susitna Borough,San Diego County,Alaska,California,7.0,11.0,,,33.023604,116.776117
Maui County,Los Angeles County,Hawaii,California,26.0,25.0,20.855931,156.601550,34.196398,118.261862
Maui County,Monterey County,Hawaii,California,3.0,4.0,20.855931,156.601550,36.240107,121.315573
Maui County,Orange County,Hawaii,California,8.0,13.0,20.855931,156.601550,33.675687,117.777207
Maui County,Placer County,Hawaii,California,3.0,5.0,20.855931,156.601550,39.062032,120.722718
Maui County,San Diego County,Hawaii,California,16.0,25.0,20.855931,156.601550,33.023604,116.776117
Maui County,San Mateo County,Hawaii,California,9.0,15.0,20.855931,156.601550,37.414664,122.371542
Maui County,Santa Clara County,Hawaii,California,20.0,20.0,20.855931,156.601550,37.220777,121.690622
Maury County,Sacramento County,Tennessee,California,11.0,17.0,35.615696,87.077763,38.450011,121.340441
McCurtain County,Kern County,Oklahoma,California,4.0,6.0,34.117073,94.766086,35.346629,118.729506
McCurtain County,Stanislaus County,Oklahoma,California,17.0,27.0,34.117073,94.766086,37.562384,121.002656
McHenry County,Los Angeles County,Illinois,California,23.0,27.0,42.324298,88.452245,34.196398,118.261862
McHenry County,Riverside County,Illinois,California,3.0,5.0,42.324298,88.452245,33.729828,116.002239
McHenry County,San Mateo County,Illinois,California,50.0,78.0,42.324298,88.452245,37.414664,122.371542
McHenry County,Santa Clara County,Illinois,California,9.0,14.0,42.324298,88.452245,37.220777,121.690622
McIntosh County,Orange County,Oklahoma,California,2.0,4.0,35.369092,95.671764,33.675687,117.777207
McLean County,Los Angeles County,Illinois,California,13.0,20.0,40.494559,88.844539,34.196398,118.261862
McLean County,Riverside County,North Dakota,California,2.0,3.0,47.653055,101.421794,33.729828,116.002239
McLennan County,Los Angeles County,Texas,California,15.0,23.0,31.549493,97.201472,34.196398,118.261862
McLennan County,San Diego County,Texas,California,11.0,17.0,31.549493,97.201472,33.023604,116.776117
McLeod County,Orange County,Minnesota,California,4.0,5.0,44.821644,94.272320,33.675687,117.777207
Meade County,San Joaquin County,South Dakota,California,17.0,29.0,44.606792,102.715864,37.935034,121.272237
Meade County,Stanislaus County,South Dakota,California,38.0,47.0,44.606792,102.715864,37.562384,121.002656
Meagher County,Fresno County,Montana,California,3.0,6.0,46.585706,110.921781,36.761006,119.655019
Meagher County,Los Angeles County,Montana,California,6.0,8.0,46.585706,110.921781,34.196398,118.261862
Mecklenburg County,Alameda County,North Carolina,California,30.0,34.0,35.246862,80.833832,37.648081,121.913304
Mecklenburg County,Imperial County,North Carolina,California,12.0,22.0,35.246862,80.833832,33.040816,115.355395
Mecklenburg County,Los Angeles County,North Carolina,California,91.0,91.0,35.246862,80.833832,34.196398,118.261862
Mecklenburg County,Orange County,North Carolina,California,6.0,8.0,35.246862,80.833832,33.675687,117.777207
Mecklenburg County,San Bernardino County,North Carolina,California,10.0,19.0,35.246862,80.833832,34.857220,116.181197
Mecklenburg County,San Francisco County,North Carolina,California,36.0,31.0,35.246862,80.833832,37.727239,123.032229
Mecklenburg County,Santa Clara County,North Carolina,California,7.0,12.0,35.246862,80.833832,37.220777,121.690622
Mecosta County,Riverside County,Michigan,California,8.0,13.0,43.635295,85.332751,33.729828,116.002239
Meeker County,Ventura County,Minnesota,California,7.0,10.0,45.123156,94.527346,34.358742,119.133143
Mendocino County,Alameda County,California,California,59.0,45.0,39.432388,123.442881,37.648081,121.913304
Mendocino County,Bernalillo County,California,New Mexico,21.0,19.0,39.432388,123.442881,35.054002,106.669065
Mendocino County,Butte County,California,California,33.0,48.0,39.432388,123.442881,39.665959,121.601919
Mendocino County,Clark County,California,Nevada,28.0,31.0,39.432388,123.442881,36.214236,115.013819
Mendocino County,Clark County,California,Ohio,20.0,28.0,39.432388,123.442881,39.917032,83.783676
Mendocino County,Contra Costa County,California,California,120.0,84.0,39.432388,123.442881,37.919479,121.951543
Mendocino County,Cumberland County,California,North Carolina,14.0,17.0,39.432388,123.442881,35.050192,78.828719
Mendocino County,Del Norte County,California,California,17.0,22.0,39.432388,123.442881,41.749903,123.980998
Mendocino County,Humboldt County,California,California,108.0,83.0,39.432388,123.442881,40.706673,123.925818
Mendocino County,King County,California,Washington,6.0,10.0,39.432388,123.442881,47.493554,121.832375
Mendocino County,Lake County,California,California,329.0,132.0,39.432388,123.442881,39.094802,122.746757
Mendocino County,Los Angeles County,California,California,25.0,25.0,39.432388,123.442881,34.196398,118.261862
Mendocino County,Marin County,California,California,223.0,130.0,39.432388,123.442881,38.051817,122.745974
Mendocino County,Mendocino County,California,California,33177.0,1009.0,39.432388,123.442881,39.432388,123.442881
Mendocino County,Napa County,California,California,34.0,37.0,39.432388,123.442881,38.507351,122.325995
